@RELATION PokerHand

@ATTRIBUTE S1 NUMERIC
@ATTRIBUTE C1 NUMERIC
@ATTRIBUTE S2 NUMERIC
@ATTRIBUTE C2 NUMERIC
@ATTRIBUTE S3 NUMERIC
@ATTRIBUTE C3 NUMERIC
@ATTRIBUTE S4 NUMERIC
@ATTRIBUTE C4 NUMERIC
@ATTRIBUTE S5 NUMERIC
@ATTRIBUTE C5 NUMERIC
@ATTRIBUTE class {0,1,2,3,4,5,6,8,9}

@DATA
3.000000,5.000000,2.000000,8.000000,4.000000,13.000000,1.000000,1.000000,2.000000,4.000000,0
3.000000,12.000000,3.000000,5.000000,1.000000,4.000000,3.000000,13.000000,4.000000,8.000000,0
2.000000,12.000000,3.000000,12.000000,4.000000,13.000000,4.000000,2.000000,1.000000,10.000000,1
4.000000,7.000000,3.000000,5.000000,3.000000,1.000000,1.000000,13.000000,2.000000,7.000000,1
4.000000,6.000000,4.000000,13.000000,4.000000,3.000000,2.000000,8.000000,2.000000,10.000000,0
2.000000,12.000000,4.000000,3.000000,4.000000,7.000000,2.000000,10.000000,3.000000,4.000000,0
2.000000,1.000000,4.000000,8.000000,4.000000,7.000000,3.000000,9.000000,1.000000,8.000000,1
1.000000,2.000000,2.000000,12.000000,4.000000,13.000000,3.000000,8.000000,1.000000,13.000000,1
2.000000,4.000000,1.000000,9.000000,3.000000,5.000000,3.000000,11.000000,3.000000,4.000000,1
1.000000,11.000000,4.000000,4.000000,3.000000,12.000000,2.000000,5.000000,1.000000,5.000000,1
3.000000,13.000000,4.000000,7.000000,1.000000,7.000000,4.000000,9.000000,3.000000,1.000000,1
3.000000,9.000000,3.000000,1.000000,1.000000,11.000000,4.000000,3.000000,1.000000,5.000000,0
2.000000,4.000000,4.000000,13.000000,1.000000,6.000000,1.000000,10.000000,4.000000,11.000000,0
2.000000,6.000000,4.000000,3.000000,3.000000,6.000000,4.000000,9.000000,1.000000,4.000000,1
4.000000,3.000000,2.000000,3.000000,2.000000,13.000000,1.000000,2.000000,4.000000,6.000000,1
1.000000,4.000000,4.000000,1.000000,1.000000,8.000000,4.000000,2.000000,4.000000,9.000000,0
1.000000,11.000000,1.000000,8.000000,1.000000,1.000000,1.000000,9.000000,4.000000,7.000000,0
2.000000,9.000000,3.000000,9.000000,1.000000,1.000000,1.000000,5.000000,4.000000,9.000000,3
3.000000,3.000000,1.000000,10.000000,1.000000,4.000000,2.000000,4.000000,4.000000,8.000000,1
1.000000,6.000000,4.000000,5.000000,4.000000,1.000000,1.000000,8.000000,2.000000,4.000000,0
2.000000,6.000000,2.000000,1.000000,2.000000,9.000000,3.000000,3.000000,3.000000,8.000000,0
3.000000,5.000000,2.000000,4.000000,1.000000,12.000000,4.000000,2.000000,2.000000,2.000000,1
1.000000,12.000000,1.000000,6.000000,2.000000,2.000000,4.000000,5.000000,1.000000,1.000000,0
3.000000,2.000000,1.000000,2.000000,4.000000,6.000000,2.000000,12.000000,4.000000,10.000000,1
1.000000,6.000000,4.000000,9.000000,2.000000,1.000000,4.000000,7.000000,3.000000,11.000000,0
3.000000,8.000000,1.000000,12.000000,1.000000,2.000000,3.000000,5.000000,4.000000,4.000000,0
4.000000,4.000000,2.000000,9.000000,1.000000,4.000000,4.000000,11.000000,3.000000,9.000000,2
2.000000,12.000000,2.000000,1.000000,2.000000,13.000000,2.000000,4.000000,2.000000,3.000000,5
2.000000,8.000000,2.000000,5.000000,2.000000,1.000000,2.000000,7.000000,3.000000,12.000000,0
3.000000,13.000000,1.000000,5.000000,2.000000,5.000000,1.000000,13.000000,3.000000,4.000000,2
1.000000,10.000000,1.000000,5.000000,3.000000,13.000000,1.000000,8.000000,2.000000,12.000000,0
3.000000,13.000000,4.000000,9.000000,2.000000,3.000000,3.000000,8.000000,3.000000,5.000000,0
2.000000,13.000000,4.000000,5.000000,4.000000,8.000000,1.000000,4.000000,1.000000,1.000000,0
2.000000,11.000000,4.000000,1.000000,1.000000,1.000000,1.000000,7.000000,4.000000,4.000000,1
3.000000,8.000000,1.000000,11.000000,1.000000,10.000000,1.000000,6.000000,4.000000,8.000000,1
4.000000,11.000000,4.000000,7.000000,1.000000,3.000000,4.000000,13.000000,2.000000,12.000000,0
4.000000,2.000000,4.000000,9.000000,4.000000,5.000000,2.000000,11.000000,1.000000,10.000000,0
4.000000,12.000000,1.000000,8.000000,1.000000,3.000000,1.000000,1.000000,3.000000,4.000000,0
3.000000,7.000000,4.000000,4.000000,1.000000,1.000000,4.000000,3.000000,4.000000,6.000000,0
1.000000,7.000000,4.000000,5.000000,1.000000,13.000000,3.000000,11.000000,2.000000,3.000000,0
1.000000,1.000000,2.000000,4.000000,3.000000,1.000000,3.000000,8.000000,2.000000,1.000000,3
2.000000,5.000000,4.000000,12.000000,2.000000,12.000000,2.000000,4.000000,2.000000,13.000000,1
4.000000,7.000000,4.000000,2.000000,3.000000,5.000000,2.000000,5.000000,2.000000,11.000000,1
2.000000,8.000000,4.000000,12.000000,2.000000,6.000000,3.000000,11.000000,4.000000,8.000000,1
4.000000,12.000000,3.000000,9.000000,2.000000,12.000000,4.000000,3.000000,3.000000,13.000000,1
1.000000,9.000000,3.000000,2.000000,1.000000,13.000000,4.000000,2.000000,3.000000,9.000000,2
2.000000,9.000000,3.000000,10.000000,4.000000,13.000000,1.000000,10.000000,2.000000,8.000000,1
1.000000,4.000000,2.000000,12.000000,4.000000,7.000000,2.000000,5.000000,4.000000,2.000000,0
3.000000,13.000000,1.000000,12.000000,2.000000,5.000000,4.000000,2.000000,2.000000,3.000000,0
2.000000,6.000000,4.000000,11.000000,2.000000,8.000000,3.000000,8.000000,4.000000,6.000000,2
4.000000,10.000000,1.000000,9.000000,2.000000,11.000000,1.000000,1.000000,2.000000,12.000000,0
1.000000,7.000000,2.000000,12.000000,4.000000,10.000000,1.000000,10.000000,4.000000,6.000000,1
3.000000,13.000000,1.000000,13.000000,4.000000,3.000000,4.000000,9.000000,1.000000,10.000000,1
1.000000,11.000000,2.000000,10.000000,4.000000,2.000000,1.000000,13.000000,3.000000,4.000000,0
3.000000,8.000000,1.000000,1.000000,4.000000,9.000000,1.000000,5.000000,2.000000,4.000000,0
4.000000,2.000000,1.000000,9.000000,2.000000,6.000000,1.000000,5.000000,2.000000,3.000000,0
4.000000,9.000000,2.000000,9.000000,1.000000,2.000000,3.000000,1.000000,3.000000,13.000000,1
4.000000,10.000000,3.000000,11.000000,3.000000,2.000000,1.000000,1.000000,3.000000,6.000000,0
3.000000,1.000000,1.000000,11.000000,2.000000,7.000000,2.000000,13.000000,3.000000,5.000000,0
4.000000,10.000000,4.000000,12.000000,3.000000,6.000000,4.000000,9.000000,3.000000,13.000000,0
3.000000,11.000000,1.000000,13.000000,3.000000,3.000000,3.000000,4.000000,4.000000,5.000000,0
2.000000,3.000000,1.000000,10.000000,4.000000,8.000000,1.000000,3.000000,4.000000,7.000000,1
3.000000,5.000000,1.000000,11.000000,3.000000,13.000000,3.000000,6.000000,3.000000,4.000000,0
2.000000,5.000000,4.000000,2.000000,4.000000,4.000000,2.000000,3.000000,1.000000,6.000000,4
3.000000,1.000000,2.000000,1.000000,3.000000,5.000000,2.000000,2.000000,4.000000,8.000000,1
4.000000,7.000000,2.000000,8.000000,1.000000,2.000000,4.000000,2.000000,2.000000,3.000000,1
4.000000,1.000000,4.000000,9.000000,3.000000,6.000000,4.000000,6.000000,2.000000,13.000000,1
1.000000,10.000000,3.000000,8.000000,3.000000,13.000000,4.000000,2.000000,1.000000,3.000000,0
3.000000,5.000000,2.000000,12.000000,1.000000,5.000000,3.000000,3.000000,1.000000,8.000000,1
3.000000,1.000000,3.000000,9.000000,4.000000,7.000000,1.000000,9.000000,1.000000,6.000000,1
1.000000,13.000000,1.000000,11.000000,1.000000,9.000000,3.000000,2.000000,4.000000,8.000000,0
4.000000,6.000000,1.000000,8.000000,1.000000,1.000000,4.000000,7.000000,3.000000,11.000000,0
2.000000,1.000000,3.000000,2.000000,1.000000,5.000000,4.000000,3.000000,2.000000,13.000000,0
2.000000,7.000000,1.000000,3.000000,4.000000,4.000000,3.000000,9.000000,3.000000,11.000000,0
1.000000,13.000000,4.000000,8.000000,4.000000,11.000000,3.000000,11.000000,1.000000,5.000000,1
4.000000,13.000000,2.000000,4.000000,3.000000,12.000000,3.000000,5.000000,1.000000,6.000000,0
1.000000,11.000000,2.000000,2.000000,2.000000,7.000000,2.000000,10.000000,2.000000,8.000000,0
2.000000,8.000000,2.000000,5.000000,3.000000,3.000000,4.000000,2.000000,2.000000,11.000000,0
2.000000,11.000000,4.000000,5.000000,1.000000,11.000000,1.000000,10.000000,3.000000,5.000000,2
4.000000,3.000000,2.000000,6.000000,3.000000,12.000000,2.000000,8.000000,3.000000,13.000000,0
2.000000,5.000000,1.000000,7.000000,1.000000,11.000000,4.000000,9.000000,1.000000,2.000000,0
1.000000,12.000000,1.000000,3.000000,3.000000,1.000000,3.000000,11.000000,2.000000,9.000000,0
2.000000,3.000000,4.000000,6.000000,4.000000,1.000000,3.000000,12.000000,2.000000,9.000000,0
3.000000,7.000000,3.000000,6.000000,3.000000,5.000000,1.000000,12.000000,3.000000,8.000000,0
4.000000,9.000000,4.000000,5.000000,3.000000,1.000000,2.000000,10.000000,3.000000,3.000000,0
3.000000,13.000000,1.000000,11.000000,1.000000,5.000000,4.000000,13.000000,4.000000,9.000000,1
4.000000,4.000000,3.000000,1.000000,2.000000,1.000000,2.000000,8.000000,3.000000,7.000000,1
2.000000,3.000000,2.000000,8.000000,3.000000,7.000000,2.000000,1.000000,2.000000,2.000000,0
3.000000,13.000000,1.000000,12.000000,4.000000,10.000000,3.000000,7.000000,2.000000,11.000000,0
1.000000,7.000000,1.000000,10.000000,1.000000,5.000000,3.000000,8.000000,2.000000,8.000000,1
2.000000,1.000000,2.000000,2.000000,2.000000,12.000000,4.000000,6.000000,2.000000,9.000000,0
4.000000,13.000000,2.000000,9.000000,1.000000,4.000000,2.000000,11.000000,3.000000,7.000000,0
4.000000,1.000000,1.000000,2.000000,2.000000,12.000000,4.000000,11.000000,1.000000,13.000000,0
2.000000,12.000000,4.000000,11.000000,1.000000,6.000000,1.000000,11.000000,3.000000,5.000000,1
1.000000,2.000000,4.000000,8.000000,1.000000,10.000000,2.000000,8.000000,1.000000,11.000000,1
4.000000,3.000000,3.000000,2.000000,4.000000,9.000000,1.000000,9.000000,1.000000,12.000000,1
1.000000,12.000000,2.000000,5.000000,3.000000,3.000000,2.000000,8.000000,4.000000,10.000000,0
1.000000,7.000000,2.000000,2.000000,1.000000,5.000000,1.000000,3.000000,3.000000,10.000000,0
1.000000,7.000000,1.000000,8.000000,4.000000,2.000000,1.000000,5.000000,2.000000,9.000000,0
1.000000,9.000000,1.000000,10.000000,4.000000,4.000000,4.000000,13.000000,1.000000,6.000000,0
2.000000,4.000000,4.000000,3.000000,2.000000,10.000000,1.000000,8.000000,4.000000,4.000000,1
3.000000,6.000000,1.000000,3.000000,2.000000,11.000000,4.000000,6.000000,3.000000,11.000000,2
4.000000,9.000000,4.000000,2.000000,2.000000,9.000000,3.000000,12.000000,3.000000,4.000000,1
3.000000,7.000000,2.000000,13.000000,2.000000,8.000000,1.000000,10.000000,3.000000,12.000000,0
4.000000,8.000000,3.000000,1.000000,2.000000,12.000000,1.000000,6.000000,3.000000,11.000000,0
1.000000,11.000000,3.000000,1.000000,3.000000,3.000000,1.000000,7.000000,2.000000,11.000000,1
4.000000,12.000000,4.000000,9.000000,1.000000,13.000000,4.000000,13.000000,3.000000,3.000000,1
1.000000,6.000000,3.000000,9.000000,1.000000,10.000000,1.000000,1.000000,3.000000,2.000000,0
4.000000,11.000000,1.000000,6.000000,4.000000,4.000000,4.000000,3.000000,2.000000,8.000000,0
2.000000,9.000000,2.000000,5.000000,3.000000,2.000000,1.000000,1.000000,2.000000,11.000000,0
1.000000,12.000000,1.000000,3.000000,3.000000,1.000000,1.000000,11.000000,1.000000,13.000000,0
4.000000,6.000000,4.000000,11.000000,2.000000,13.000000,3.000000,10.000000,3.000000,12.000000,0
2.000000,7.000000,4.000000,9.000000,3.000000,2.000000,4.000000,8.000000,1.000000,7.000000,1
4.000000,12.000000,2.000000,8.000000,1.000000,8.000000,4.000000,6.000000,4.000000,5.000000,1
4.000000,9.000000,3.000000,9.000000,1.000000,2.000000,4.000000,2.000000,1.000000,12.000000,2
3.000000,8.000000,2.000000,10.000000,3.000000,7.000000,1.000000,7.000000,2.000000,2.000000,1
4.000000,11.000000,4.000000,12.000000,1.000000,13.000000,3.000000,7.000000,3.000000,3.000000,0
3.000000,12.000000,2.000000,3.000000,2.000000,12.000000,3.000000,3.000000,1.000000,9.000000,2
4.000000,1.000000,3.000000,13.000000,2.000000,2.000000,2.000000,1.000000,3.000000,9.000000,1
1.000000,9.000000,4.000000,5.000000,2.000000,13.000000,4.000000,2.000000,4.000000,10.000000,0
3.000000,13.000000,1.000000,3.000000,1.000000,2.000000,2.000000,8.000000,4.000000,12.000000,0
2.000000,9.000000,2.000000,2.000000,4.000000,5.000000,1.000000,3.000000,1.000000,13.000000,0
3.000000,11.000000,4.000000,12.000000,2.000000,11.000000,4.000000,5.000000,1.000000,6.000000,1
2.000000,1.000000,1.000000,2.000000,3.000000,11.000000,2.000000,3.000000,4.000000,2.000000,1
1.000000,8.000000,2.000000,7.000000,2.000000,5.000000,4.000000,2.000000,2.000000,10.000000,0
1.000000,8.000000,4.000000,7.000000,3.000000,8.000000,4.000000,3.000000,2.000000,7.000000,2
2.000000,13.000000,2.000000,5.000000,3.000000,13.000000,3.000000,4.000000,1.000000,1.000000,1
4.000000,6.000000,2.000000,2.000000,3.000000,9.000000,1.000000,10.000000,2.000000,1.000000,0
4.000000,4.000000,3.000000,5.000000,1.000000,9.000000,2.000000,7.000000,2.000000,5.000000,1
4.000000,9.000000,3.000000,1.000000,4.000000,13.000000,4.000000,7.000000,1.000000,13.000000,1
4.000000,13.000000,2.000000,8.000000,1.000000,7.000000,2.000000,5.000000,4.000000,12.000000,0
2.000000,5.000000,2.000000,12.000000,3.000000,9.000000,4.000000,11.000000,1.000000,4.000000,0
1.000000,10.000000,3.000000,1.000000,1.000000,11.000000,3.000000,9.000000,2.000000,13.000000,0
4.000000,2.000000,4.000000,10.000000,1.000000,10.000000,1.000000,7.000000,2.000000,5.000000,1
4.000000,10.000000,1.000000,5.000000,3.000000,2.000000,3.000000,6.000000,1.000000,7.000000,0
1.000000,6.000000,1.000000,5.000000,1.000000,1.000000,1.000000,9.000000,1.000000,12.000000,5
2.000000,8.000000,1.000000,4.000000,3.000000,11.000000,4.000000,3.000000,2.000000,13.000000,0
2.000000,4.000000,1.000000,13.000000,1.000000,12.000000,2.000000,5.000000,2.000000,13.000000,1
1.000000,10.000000,4.000000,9.000000,3.000000,12.000000,3.000000,13.000000,2.000000,13.000000,1
2.000000,3.000000,4.000000,1.000000,3.000000,8.000000,2.000000,2.000000,1.000000,7.000000,0
2.000000,5.000000,1.000000,8.000000,2.000000,12.000000,4.000000,1.000000,1.000000,9.000000,0
3.000000,10.000000,2.000000,12.000000,3.000000,3.000000,4.000000,2.000000,1.000000,4.000000,0
2.000000,10.000000,2.000000,8.000000,4.000000,7.000000,2.000000,2.000000,1.000000,6.000000,0
1.000000,7.000000,4.000000,6.000000,3.000000,6.000000,2.000000,11.000000,3.000000,2.000000,1
4.000000,9.000000,3.000000,13.000000,1.000000,12.000000,2.000000,9.000000,4.000000,8.000000,1
1.000000,3.000000,4.000000,8.000000,1.000000,5.000000,2.000000,13.000000,3.000000,7.000000,0
4.000000,12.000000,2.000000,3.000000,2.000000,7.000000,4.000000,9.000000,3.000000,6.000000,0
4.000000,12.000000,4.000000,1.000000,4.000000,3.000000,3.000000,6.000000,4.000000,5.000000,0
1.000000,9.000000,1.000000,2.000000,4.000000,10.000000,3.000000,9.000000,4.000000,3.000000,1
3.000000,10.000000,2.000000,3.000000,2.000000,9.000000,3.000000,3.000000,3.000000,1.000000,1
4.000000,10.000000,3.000000,5.000000,3.000000,1.000000,2.000000,1.000000,1.000000,7.000000,1
3.000000,10.000000,4.000000,4.000000,2.000000,4.000000,4.000000,1.000000,1.000000,2.000000,1
3.000000,13.000000,3.000000,9.000000,2.000000,1.000000,1.000000,3.000000,2.000000,9.000000,1
3.000000,1.000000,1.000000,9.000000,4.000000,1.000000,3.000000,8.000000,2.000000,12.000000,1
2.000000,6.000000,4.000000,11.000000,3.000000,11.000000,4.000000,4.000000,4.000000,10.000000,1
1.000000,6.000000,4.000000,8.000000,2.000000,12.000000,4.000000,2.000000,2.000000,6.000000,1
3.000000,3.000000,2.000000,8.000000,4.000000,8.000000,1.000000,5.000000,2.000000,10.000000,1
2.000000,3.000000,2.000000,8.000000,3.000000,2.000000,1.000000,11.000000,3.000000,6.000000,0
2.000000,9.000000,3.000000,2.000000,4.000000,3.000000,2.000000,4.000000,4.000000,6.000000,0
3.000000,4.000000,1.000000,12.000000,3.000000,13.000000,4.000000,1.000000,2.000000,6.000000,0
1.000000,9.000000,3.000000,12.000000,4.000000,4.000000,3.000000,4.000000,2.000000,12.000000,2
2.000000,12.000000,3.000000,13.000000,1.000000,11.000000,4.000000,11.000000,2.000000,10.000000,1
2.000000,12.000000,3.000000,5.000000,2.000000,11.000000,3.000000,9.000000,2.000000,8.000000,0
4.000000,9.000000,1.000000,8.000000,3.000000,5.000000,4.000000,6.000000,2.000000,13.000000,0
3.000000,2.000000,4.000000,4.000000,1.000000,5.000000,1.000000,8.000000,1.000000,2.000000,1
3.000000,8.000000,4.000000,6.000000,3.000000,12.000000,1.000000,13.000000,3.000000,1.000000,0
4.000000,9.000000,2.000000,6.000000,4.000000,7.000000,1.000000,4.000000,3.000000,4.000000,1
2.000000,1.000000,2.000000,2.000000,4.000000,13.000000,2.000000,13.000000,4.000000,1.000000,2
4.000000,12.000000,4.000000,8.000000,3.000000,6.000000,2.000000,4.000000,3.000000,4.000000,1
3.000000,9.000000,3.000000,3.000000,1.000000,13.000000,2.000000,2.000000,2.000000,12.000000,0
4.000000,6.000000,1.000000,5.000000,4.000000,2.000000,1.000000,4.000000,4.000000,7.000000,0
4.000000,2.000000,1.000000,2.000000,1.000000,10.000000,4.000000,3.000000,2.000000,4.000000,1
3.000000,7.000000,4.000000,3.000000,1.000000,9.000000,3.000000,5.000000,3.000000,3.000000,1
3.000000,8.000000,3.000000,9.000000,1.000000,12.000000,2.000000,8.000000,2.000000,11.000000,1
1.000000,13.000000,4.000000,1.000000,1.000000,3.000000,3.000000,12.000000,4.000000,13.000000,1
4.000000,1.000000,4.000000,6.000000,4.000000,7.000000,1.000000,11.000000,3.000000,5.000000,0
3.000000,8.000000,4.000000,3.000000,1.000000,3.000000,2.000000,9.000000,3.000000,13.000000,1
2.000000,11.000000,4.000000,2.000000,3.000000,8.000000,2.000000,12.000000,1.000000,3.000000,0
3.000000,4.000000,3.000000,13.000000,1.000000,6.000000,3.000000,1.000000,4.000000,7.000000,0
1.000000,12.000000,1.000000,4.000000,1.000000,2.000000,2.000000,11.000000,3.000000,7.000000,0
4.000000,11.000000,4.000000,10.000000,4.000000,12.000000,3.000000,1.000000,2.000000,12.000000,1
2.000000,1.000000,3.000000,11.000000,3.000000,13.000000,4.000000,5.000000,4.000000,1.000000,1
1.000000,11.000000,4.000000,1.000000,1.000000,12.000000,4.000000,12.000000,3.000000,2.000000,1
2.000000,11.000000,4.000000,2.000000,1.000000,2.000000,4.000000,1.000000,1.000000,11.000000,2
1.000000,13.000000,4.000000,8.000000,3.000000,1.000000,2.000000,5.000000,1.000000,5.000000,1
3.000000,9.000000,2.000000,2.000000,3.000000,5.000000,2.000000,8.000000,2.000000,7.000000,0
3.000000,10.000000,1.000000,9.000000,3.000000,8.000000,3.000000,4.000000,3.000000,5.000000,0
3.000000,11.000000,4.000000,3.000000,2.000000,8.000000,1.000000,13.000000,4.000000,10.000000,0
4.000000,3.000000,4.000000,6.000000,2.000000,1.000000,3.000000,11.000000,1.000000,4.000000,0
4.000000,7.000000,4.000000,4.000000,4.000000,10.000000,4.000000,9.000000,4.000000,12.000000,5
3.000000,9.000000,1.000000,8.000000,2.000000,7.000000,4.000000,9.000000,2.000000,6.000000,1
1.000000,9.000000,3.000000,11.000000,2.000000,2.000000,3.000000,7.000000,2.000000,10.000000,0
4.000000,3.000000,2.000000,8.000000,3.000000,9.000000,3.000000,5.000000,4.000000,7.000000,0
3.000000,2.000000,4.000000,8.000000,1.000000,7.000000,2.000000,13.000000,3.000000,8.000000,1
3.000000,6.000000,4.000000,2.000000,3.000000,8.000000,3.000000,9.000000,1.000000,4.000000,0
4.000000,6.000000,2.000000,13.000000,4.000000,13.000000,4.000000,3.000000,2.000000,5.000000,1
4.000000,7.000000,2.000000,8.000000,1.000000,11.000000,3.000000,2.000000,1.000000,2.000000,1
4.000000,1.000000,1.000000,13.000000,1.000000,3.000000,3.000000,7.000000,2.000000,7.000000,1
4.000000,11.000000,3.000000,10.000000,3.000000,2.000000,2.000000,1.000000,4.000000,12.000000,0
2.000000,4.000000,3.000000,5.000000,4.000000,12.000000,3.000000,2.000000,4.000000,13.000000,0
2.000000,7.000000,4.000000,8.000000,1.000000,5.000000,3.000000,2.000000,4.000000,10.000000,0
4.000000,1.000000,1.000000,8.000000,3.000000,13.000000,4.000000,9.000000,2.000000,1.000000,1
4.000000,7.000000,1.000000,4.000000,4.000000,12.000000,3.000000,4.000000,1.000000,3.000000,1
3.000000,9.000000,3.000000,3.000000,3.000000,13.000000,3.000000,11.000000,3.000000,5.000000,5
2.000000,1.000000,1.000000,3.000000,2.000000,5.000000,3.000000,8.000000,1.000000,12.000000,0
4.000000,2.000000,3.000000,6.000000,2.000000,11.000000,2.000000,13.000000,1.000000,6.000000,1
1.000000,8.000000,3.000000,13.000000,2.000000,7.000000,3.000000,10.000000,2.000000,11.000000,0
1.000000,10.000000,4.000000,7.000000,3.000000,13.000000,4.000000,11.000000,2.000000,3.000000,0
4.000000,9.000000,1.000000,12.000000,3.000000,9.000000,1.000000,6.000000,1.000000,13.000000,1
3.000000,11.000000,3.000000,13.000000,1.000000,6.000000,2.000000,11.000000,3.000000,3.000000,1
3.000000,10.000000,1.000000,13.000000,3.000000,9.000000,2.000000,10.000000,3.000000,4.000000,1
4.000000,1.000000,2.000000,9.000000,1.000000,8.000000,1.000000,2.000000,1.000000,4.000000,0
4.000000,11.000000,1.000000,12.000000,1.000000,13.000000,1.000000,3.000000,3.000000,3.000000,1
